text,label
"The International Air Transport Association (IATA) has announced that global air travel demand rose by 7% in the past year, driven by strong economic growth and rising consumer spending.",World
"US-based tech firm, Microsoft, has announced plans to invest $1 billion in a new data center in India, supporting the country's growing demand for cloud computing services.",Sci-Tech
"The World Economic Forum (WEF) has launched a new initiative aimed at promoting sustainable agriculture and reducing food waste, supporting the growth of sustainable agriculture.",World
"Indian pharmaceutical firm, Lupin, has announced plans to acquire a majority stake in a leading Mexican pharmaceutical company, expanding its presence in the global generics market.",Business
"The European Commission has approved a $2 billion merger between two leading European telecom companies, creating a new giant in the industry.",Business
"US-based electric vehicle manufacturer, Tesla, has announced plans to expand its presence in the European market, with the goal of opening new stores and service centers across the continent.",Business
"Chinese e-commerce platform, Alibaba, has announced plans to launch a new online education platform, offering courses and degree programs to millions of students across China.",Sci-Tech
"Abu Dhabi-based investment firm, Mubadala Investment Company, has announced plans to invest $1 billion in a new technology fund, focusing on emerging technologies such as artificial intelligence and blockchain.",Sci-Tech
"The World Bank has approved a $300 million loan to support the development of a new sustainable agriculture project in Kenya, promoting environmentally friendly farming practices and enhancing food security.",World
"Indian IT services firm, Tech Mahindra, has announced plans to acquire a majority stake in a leading US-based digital transformation consulting firm, expanding its presence in the global digital transformation market.",Business
"The European Commission has launched a new initiative aimed at promoting the development of sustainable finance across the continent, supporting environmentally responsible investments and reducing greenhouse gas emissions.",World
